EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,SECTOR,SIZE_BUCKET,ORG_NAME,AVG_RECENT_REVENUE,AVG_PRIOR_REVENUE,PCT_CHANGE,MOMENTUM_SCORE,VOLATILITY,MOMENTUM_CLASS,REVENUE,PROGRAM_PCT,IS_HOLLOW,IS_TURBULENT
582678171,FAYETTE ONCOLOGY ASSOCIATES,% CHARLES FLACH,600 GRANT STREET 58TH FL CORP TAX,PITTSBURGH,PA,15219,0000,03,3,1000,200512,1,12,000000000,1,01,202406,6,6,01,0,06,4481149.0,4277556.0,4277556.0,G30,,Diseases & Disorders,Large,Fayette Oncology Associates,3523661,3882738,-9.25,-144687,0.14,weak_down,3437539,98.02,False,False
586326433,AGL RESOURCES INC POSTRETIREMENT HEALTH COVERAGES,% THE BANK OF NEW YORK MELLON,PO BOX 535007,PITTSBURGH,PA,15253,0000,09,3,1000,199805,2,00,265000000,2,01,202312,8,6,01,0,12,28499886.0,2296331.0,1436086.0,,FOR COLLECTIVELY BARGAINED EMPLOYEE,Unknown,Large,Agl Resources Inc Postretirement Health Coverages,1670474,1008799,65.59,19500,0.54,turbulent,1256968,0.0,True,True
590456760,MANUFACTURERS ASSOCIATION-SOUTHERN CYPRESS,,2681 SIDNEY STREET OFFICE 128,PITTSBURGH,PA,15203,0000,06,3,1000,194302,2,00,403920000,1,01,202402,3,3,02,0,02,28888.0,40750.0,40750.0,,,Unknown,Micro,Manufacturers Association Southern Cypress,42533,51220,-16.96,-6210,0.11,weak_down,40640,0.0,False,False
591894611,NORTH DADE SENIOR CITIZENS HOUSING DEVELOPMENT CORPORATION INC,,614 LINCOLN AVENUE,MILLVALE,PA,15209,0000,03,3,1000,200208,1,15,160000000,1,01,202306,6,6,01,0,06,1810488.0,1460952.0,1460952.0,L22,ROBERT SHARP I NORTH DALE,Housing & Shelter,Large,North Dade Senior Citizens Housing Development Corporation Inc,1379450,1296181,6.42,51838,0.07,weak_up,1403951,99.91,False,False
592957287,BETHANY COMMUNITY MINISTRIES,,7745 TIOGA ST,PITTSBURGH,PA,15208,0000,03,3,7000,200003,1,15,602000000,1,01,202312,3,4,13,0,12,32392.0,320157.0,320157.0,P20,,Human Services,Medium,Bethany Community Ministries,379245,116708,224.95,158289,0.88,turbulent,406934,0.0,True,True
593401965,GRUNE FAMILY FOUNDATION INC,% GEORGE GRUNE,117 EVERGREEN RD,PITTSBURGH,PA,15238,0000,03,3,1000,199702,1,04,602000000,1,01,202312,6,6,00,1,12,4259088.0,2291956.0,,X99Z,,Religion,Large,Grune Family Foundation Inc,221111,216990,1.9,-71405,0.52,turbulent,163477,0.0,True,True
596147880,RONEY FITZPATRICK FDN,% EDWIN J FITZPATRICK,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,196608,1,04,602000000,2,01,202312,5,4,00,1,12,645376.0,276996.0,,,,Unknown,Medium,Roney Fitzpatrick Fdn,55146,54235,1.68,15369,0.43,stable,42816,0.0,False,False
597268449,GERDAU AMERISTEEL US UNIONS RETIREE HEALTH BENEFITS TR,% TRENAM KEMKER SCHARF BARKIN FRYE,60 BLVD OF THE ALLIES 5TH FL,PITTSBURGH,PA,15222,0000,09,3,1000,200701,0,00,000000000,2,01,202312,8,8,01,0,12,37219751.0,10621464.0,2390931.0,Y43,WENDY SCRUGGS TTEE,Mutual Benefit,Major,Gerdau Ameristeel Us Unions Retiree Health Benefits Tr,1712954,1348026,27.07,2255569,0.56,turbulent,3200315,60.79,False,True
610444685,DUNCAN MEMORIAL TRUST,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,193908,1,04,029000000,2,01,202312,6,5,00,1,12,1274733.0,839352.0,,,,Unknown,Medium,Duncan Memorial Trust,109144,84958,28.47,122249,0.5,strong_momentum_up,174758,0.0,True,False
610514702,ISAAC W BERNHEIM TRUST,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,202307,1,23,922000000,2,01,202312,8,6,01,0,12,19888032.0,4481331.0,1417630.0,C110,,Environment,Large,Isaac W Bernheim Trust,1433239,511140,180.4,877091,0.68,turbulent,1932793,0.0,True,True
610891286,MARY COFER TRIGG SOUTHERN BAPTIST TR,% CITIZENS FIDELITY BANK & TRUST CO,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199105,1,04,602000000,2,01,202312,5,5,00,1,12,977335.0,639322.0,,,,Unknown,Medium,Mary Cofer Trigg Southern Baptist Tr,45801,107188,-57.27,-35707,0.63,turbulent,-441,,False,True
611038632,RIDGE SPRINGS CEMETERY TUW OF EDNA C TRIPLETT,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,13,3,2000,198408,1,00,901000000,2,01,202412,3,1,02,0,12,78026.0,6474.0,3736.0,,PNC ADVISORS P2 PTPP 10 3 TTEE,Unknown,Micro,Ridge Springs Cemetery Tuw Of Edna C Triplett,3143,3254,-3.41,-3008,1.17,turbulent,1528,0.0,False,True
611121801,MARGUERITE GAMBILL LYONS SCHOLARSHIP FUND,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,198709,1,04,040000000,2,01,202312,5,4,00,1,12,602064.0,345947.0,,,,Unknown,Medium,Marguerite Gambill Lyons Scholarship Fund,44018,43287,1.69,-38685,0.69,turbulent,22388,0.0,False,True
611163331,HELEN K CARNEY SCHOLARSHIP FUND,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,198910,1,04,040000000,2,01,202312,4,4,00,1,12,286459.0,205265.0,,,,Unknown,Small,Helen K Carney Scholarship Fund,17339,34552,-49.82,2953,0.75,turbulent,14291,0.0,False,True
611241950,FIRST CHRISTIAN CHURCH OF LOUISVILLE TR UW RICHARD HARDESTY,% PNC BANK KENTUCKY INC TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,000000,0,00,909000000,6,12,202312,3,3,00,1,12,84499.0,64360.0,,,,Unknown,Small,First Christian Church Of Louisville Tr Uw Richard Hardesty,4193,5075,-17.37,239,0.63,turbulent,3237,0.0,False,True
611467176,LOLA G DUFF & WILLIAM DUFF II SCHOLARSHIP FUND,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200411,1,04,000000000,2,01,202403,9,8,00,1,03,107872366.0,47307105.0,,B82,,Education,Major,Lola G Duff & William Duff Ii Scholarship Fund,6402991,10220907,-37.35,745432,0.45,uncategorized,5113434,0.0,True,False
611488948,CHARLES E KAUFMAN FOUNDATION,,912 FORT DUQUESNE BLVD FL 10,PITTSBURGH,PA,15222,0000,03,3,1000,202306,1,21,000000000,2,01,202312,9,6,01,0,12,50354532.0,1604453.0,779692.0,T11,,Philanthropy & Foundations,Large,Charles E Kaufman Foundation,2412874,2388615,1.02,-1449818,0.64,turbulent,804636,0.0,True,True
611617717,PROVIDENT SCHOOL,% LYNNETTE NIRO,1400 TROY HILL RD,PITTSBURGH,PA,15212,0000,03,3,2000,201505,1,11,000000000,1,01,202306,8,8,01,0,06,10651585.0,12415633.0,12383325.0,B20,,Education,Major,Provident School,10372905,4030771,157.34,2694565,0.71,turbulent,11600861,87.16,False,True
611654902,WEST PENN HOSPITAL MEDICAL STAFF FOUNDATION,,4800 FRIENDSHIP AVE,PITTSBURGH,PA,15224,0000,03,3,1200,201402,1,16,000000000,5,01,202312,5,5,01,0,12,510548.0,561995.0,265103.0,B99,DAVID A LOGAN GEN PTR,Education,Medium,West Penn Hospital Medical Staff Foundation,240915,182647,31.9,40831,0.21,strong_momentum_up,238414,0.0,True,False
611663540,ST CLAIR HEALTH CORPORATION,,1000 BOWER HILL RD,PITTSBURGH,PA,15243,5858,03,9,1000,201104,0,22,000000000,1,01,202306,9,9,03,0,06,768488850.0,512129520.0,456395596.0,,ST CLAIR HEALTH CORPORATION GROUP R,Unknown,Major,St Clair Health Corporation,410485220,358264339,14.58,87855366,0.18,weak_up,456414500,96.09,False,False
611691955,PLUM HIGH BASEBALL BOOSTERS,% BETH A CROSS,4555 NEW TEXAS ROAD,PLUM,PA,15239,0000,03,3,1000,201407,1,16,000000000,5,01,202406,0,0,02,0,06,0.0,0.0,0.0,B11,,Education,Micro,Plum High Baseball Boosters,25851,57348,-54.92,1321,0.34,uncategorized,30483,0.0,False,False
611719450,KINGDOMNOMICS FOUNDATION INCORPORATED,% CARR & ASSOCIATES,508 ALLEGHENY RIVER BLVD STE 212,OAKMONT,PA,15139,0000,03,3,2000,201502,1,03,000000000,1,01,202312,3,4,00,1,12,93995.0,244498.0,,T23,,Philanthropy & Foundations,Small,Kingdomnomics Foundation Incorporated,226810,213747,6.11,50270,0.39,weak_up,242823,0.0,True,False
611782082,TEAM PITTSBURGH TRANSPLANT,,204 SIGMA DR,PITTSBURGH,PA,15238,0000,03,3,1200,201609,1,16,000000000,1,01,202312,0,0,02,0,12,0.0,0.0,0.0,E65,,Health,Micro,Team Pittsburgh Transplant,3672,33031,-88.88,-7206,1.14,turbulent,1195,0.0,False,True
616015467,STEWART MCCULLUM FD FBO BEREA COLLEGE,% PNC BANK KY INC,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199106,1,04,602000000,2,01,202312,6,6,00,1,12,1785841.0,1165402.0,,,,Unknown,Large,Stewart Mccullum Fd Fbo Berea College,137628,107971,27.47,39998,0.36,strong_momentum_up,127532,0.0,True,False
616019806,KATHERINE S AVELLAR FD 2,% PNC BANK KY INC,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201802,1,04,909000000,2,01,202312,5,4,00,1,12,635773.0,463249.0,,T20,,Philanthropy & Foundations,Medium,Katherine S Avellar Fd 2,56235,44355,26.78,18744,0.68,turbulent,55275,0.0,True,True
616019886,CHARLOTTE BULLOCK ESTATE,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,0,1000,000000,0,00,909000000,6,12,202312,4,4,00,1,12,296438.0,191614.0,,,,Unknown,Small,Charlotte Bullock Estate,13092,34559,-62.12,-9895,0.66,turbulent,1089,0.0,False,True
616020015,JAMES ENLOW TRUST,% PNC BANK KENTUCKY INC,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,000000,0,00,909000000,6,12,202312,3,3,00,1,12,91235.0,34382.0,,,,Unknown,Micro,James Enlow Trust,5369,12560,-57.25,-3324,1.13,turbulent,905,0.0,False,True
616020040,JOHN GRAVES FORD MEMORIAL HOSPITAL,,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,000000,0,00,909000000,6,12,202312,5,4,00,1,12,518889.0,340585.0,,,CITIZENS FIDELITY BANK & TR CO,Unknown,Medium,John Graves Ford Memorial Hospital,23793,55553,-57.17,-21429,0.69,turbulent,-2883,,False,True
616020149,CHARLES IRION ET AL TRUST,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199308,1,04,602000000,2,01,202312,5,4,00,1,12,526470.0,348186.0,,,,Unknown,Medium,Charles Irion Et Al Trust,24081,47162,-48.94,-19304,0.68,turbulent,-1243,,False,True
616020150,O H IRVINE 21-38104,% PNC ADVISORS,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,199101,0,00,000000000,5,12,202312,6,6,00,1,12,2684964.0,1791044.0,,,,Unknown,Large,O H Irvine 21 38104,123494,278325,-55.63,87161,0.65,turbulent,139664,0.0,True,True
616020156,FRANCES R JEFFRESS TRUST 21-38586,,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,000000,0,00,909000000,6,12,202408,7,6,00,1,08,5876637.0,2184488.0,,,CITIZENS FIDELITY BANK & TR CO,Unknown,Large,Frances R Jeffress Trust 21 38586,691241,488794,41.42,-382159,0.37,uncategorized,524463,0.0,True,False
616020173,S W KASEY 21-39823,,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,000000,0,00,909000000,6,12,202312,4,4,00,1,12,279355.0,180277.0,,,CITIZENS FIDELITY BANK & TR CO,Unknown,Small,S W Kasey 21 39823,12730,25108,-49.3,-9365,0.63,turbulent,828,0.0,False,True
616020214,J E LIPSCOMB JR TRUST,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,199507,1,04,029000000,1,01,202408,6,6,00,1,08,4303231.0,3528269.0,,T90Z,,Philanthropy & Foundations,Large,J E Lipscomb Jr Trust,384653,354794,8.42,522519,0.52,turbulent,663739,0.0,True,True
616020294,HERMAN H NETTELROTH FUND,% PNC ADVISORS TTE,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,197310,0,00,909000000,6,12,202407,6,4,00,1,07,2255241.0,493191.0,,,,Unknown,Medium,Herman H Nettelroth Fund,315105,104955,200.23,-1108261,1.44,turbulent,-144827,,False,True
616020308,NORTON MEMORIAL INFIRMARY HITE FUND,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,197401,0,00,909000000,6,12,202407,4,4,00,1,07,495037.0,135726.0,,,,Unknown,Small,Norton Memorial Infirmary Hite Fund,68375,17676,286.81,-173815,1.2,turbulent,-1354,,False,True
616020470,GEORGE H TINGLEY TR 76045,% PNC ADVISORS,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,000000,0,00,909000000,6,12,202312,4,4,00,1,12,168858.0,118879.0,,,,Unknown,Small,George H Tingley Tr 76045,9915,20445,-51.5,-1577,0.98,turbulent,6426,0.0,False,True
616020520,SARAH H WIGGINTON TRUST,% PNC ADVISORS,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,190012,0,00,909000000,6,12,202407,6,4,00,1,07,1233156.0,254790.0,,,,Unknown,Medium,Sarah H Wigginton Trust,66434,52193,27.29,-80314,0.46,uncategorized,18681,0.0,False,False
616020533,SALOME C WORTHINGTON SCH TUA CHA,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,199101,0,00,000000000,5,12,202407,4,3,00,1,07,165402.0,37067.0,,,,Unknown,Micro,Salome C Worthington Sch Tua Cha,29702,9281,220.01,-13934,1.83,turbulent,-4974,,False,True
616020564,THEODOSIA G LYONS SIMPLE TR,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,190012,0,00,909000000,6,12,202407,4,4,00,1,07,294355.0,270388.0,,,,Unknown,Medium,Theodosia G Lyons Simple Tr,25567,18544,37.87,19554,0.44,strong_momentum_up,34585,0.0,False,False
616020622,LOUISVILLE VISUAL ART ASSOCIATION TR UA 102738 MORRIS BELKNAP,% PNC BANK KENTUCKY INC,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,0,1000,000000,0,00,000000000,5,12,202312,5,3,00,1,12,607797.0,25222.0,,,,Unknown,Micro,Louisville Visual Art Association Tr Ua 102738 Morris Belknap,69769,42269,65.06,-46153,0.55,turbulent,32852,0.0,False,True
616020908,KENTUCKY SOCIAL WELFARE FOUNDATION FUND,% PNC BANK NA 620 LIBERTY AVE 10FLR,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,195101,1,04,909000000,2,01,202407,6,4,00,1,07,2471395.0,431754.0,,,,Unknown,Medium,Kentucky Social Welfare Foundation Fund,410709,171473,139.52,119676,1.14,turbulent,189477,0.0,True,True
616021114,ST JOSEPH PAROCHIAL SCH TR,% CITIZENS FIDELITY BK & TR CO,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,0,1000,000000,0,00,909000000,6,12,202312,4,4,00,1,12,254122.0,160843.0,,,,Unknown,Small,St Joseph Parochial Sch Tr,19297,23704,-18.59,-20254,1.11,turbulent,-10485,,False,True
616022274,PIERCE B ATWOOD SCHOLARSHIP FUND,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,2000,194408,1,04,040000000,2,01,202312,4,4,00,1,12,214138.0,158587.0,,,,Unknown,Small,Pierce B Atwood Scholarship Fund,17650,18638,-5.3,-8616,0.69,turbulent,6906,0.0,False,True
616022351,BOURGARD COLLEGE OF MUSIC & ART ENDOWMENT FUND,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,0,1000,000000,0,00,000000000,0,12,202312,4,4,00,1,12,147064.0,117101.0,,,,Unknown,Small,Bourgard College Of Music & Art Endowment Fund,9389,17775,-47.18,-3100,0.96,turbulent,6263,0.0,False,True
616022589,FIRST LUTHERAN WALTZ MEM FUND UW L,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,0,1000,000000,0,00,000000000,0,12,202405,4,2,00,1,05,107845.0,24041.0,,,,Unknown,Micro,First Lutheran Waltz Mem Fund Uw L,6886,8804,-21.78,1867,0.56,turbulent,5706,0.0,False,True
616022590,FIRST LUTHERAN CHURCH TR U W MUSIC ENDOWMENT FUND NECT,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,197402,1,00,909000000,2,12,202405,3,2,00,1,05,62111.0,14275.0,,,,Unknown,Micro,First Lutheran Church Tr U W Music Endowment Fund Nect,4794,4811,-0.35,1082,0.73,turbulent,3240,0.0,False,True
616022770,LILLIAN MONROE JONES MEMORIAL FOUNDATION,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,2000,196007,1,04,040000000,2,01,202312,4,4,00,1,12,233443.0,140499.0,,,,Unknown,Small,Lillian Monroe Jones Memorial Foundation,9333,33116,-71.82,-5889,1.12,turbulent,-348,,False,True
616022903,CAROL B MCFERRAN MEMORIAL FUND D-2890,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,195703,1,04,150179160,2,01,202312,6,6,00,1,12,2574638.0,3386576.0,,,,Unknown,Large,Carol B Mcferran Memorial Fund D 2890,142188,237014,-40.01,36544,0.76,turbulent,99444,0.0,True,True
616022910,PEYTON R MCMAKIN SUCC TR UW 04850,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,0,1000,000000,0,00,000000000,5,12,202403,4,4,00,1,03,404292.0,149263.0,,,,Unknown,Small,Peyton R Mcmakin Succ Tr Uw 04850,16564,44055,-62.4,-22918,0.92,turbulent,-5263,,False,True
616022980,JESS W OWEN TR NECT,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,197403,0,00,909000000,6,12,202405,6,4,00,1,05,1541147.0,295684.0,,,,Unknown,Medium,Jess W Owen Tr Nect,82806,88267,-6.19,-227553,0.95,turbulent,-33481,,False,True
616022998,CLAIBORNE PORTLE TRUST FUND 02715 TR U A,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,195306,1,04,150179000,2,01,202312,6,6,00,1,12,3530065.0,2939569.0,,E110,,Health,Large,Claiborne Portle Trust Fund 02715 Tr U A,153978,407797,-62.24,-31721,1.3,turbulent,107163,0.0,True,True
616023009,PRICE TRUST FUND,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,195910,1,04,602000000,2,01,202312,7,7,00,1,12,9151424.0,6479139.0,,T90Z,,Philanthropy & Foundations,Large,Price Trust Fund,872856,806086,8.28,-789561,0.53,turbulent,155964,0.0,True,True
616023144,HATTIE BISHOP SPEED SUCC TR FBO THE MUSIC ROOM NECT,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,0,1000,000000,0,00,000000000,0,12,202312,5,5,00,1,12,943649.0,799370.0,,,,Unknown,Medium,Hattie Bishop Speed Succ Tr Fbo The Music Room Nect,47724,46187,3.33,31156,0.63,turbulent,38277,0.0,False,True
616023188,SUTCLIFFE EG III MEM FD UA-L,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,197211,0,00,909000000,2,12,202407,4,3,00,1,07,109577.0,25558.0,,,,Unknown,Micro,Sutcliffe Eg Iii Mem Fd Ua L,5525,5789,-4.56,-8145,0.66,turbulent,822,0.0,False,True
616023506,EMMANUEL EPISCOPAL CHURCH 94032- 520,% PNC ADVISORS,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,000000,0,00,909000000,6,12,202312,6,5,00,1,12,1246131.0,817209.0,,,,Unknown,Medium,Emmanuel Episcopal Church 94032  520,46675,110201,-57.65,18055,0.7,turbulent,17073,0.0,False,True
616023867,HOWEVALLEY METH CHURCH CEM FD,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200603,0,04,000000000,6,01,202312,4,4,00,1,12,251753.0,251258.0,,,,Unknown,Medium,Howevalley Meth Church Cem Fd,19008,14139,34.44,6849,0.34,strong_momentum_up,22794,0.0,False,False
616024791,JULIAN POTTER FUND,% NATIONAL CITY BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,198309,0,00,909000000,6,12,202312,6,5,00,1,12,1548200.0,966407.0,,,,Unknown,Medium,Julian Potter Fund,65979,135989,-51.48,-47233,0.7,turbulent,119,0.0,False,True
616024807,N P SIMS TW FBO CHRIST EPIS CHURCH,% PNC BANK N A,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,0,1000,000000,0,00,000000000,0,12,202312,6,5,00,1,12,1340914.0,840323.0,,,,Unknown,Medium,N P Sims Tw Fbo Christ Epis Church,72495,56788,27.66,-163923,0.92,turbulent,-31761,,False,True
616036185,IVA W HOMBERGER FUND 4,% PNC BANK KENTUCKY INC,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,000000,0,00,909000000,6,12,202312,5,4,00,1,12,629857.0,397466.0,,,,Unknown,Medium,Iva W Homberger Fund 4,34920,83101,-57.98,-5131,0.66,turbulent,15921,0.0,False,True
616036186,FRANK H JOHNSON ENDOWMENT FUND TUA IRR,% PNC ADVISORS,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,197310,0,00,909000000,6,12,202407,3,1,00,1,07,31898.0,3865.0,,,,Unknown,Micro,Frank H Johnson Endowment Fund Tua Irr,2083,2182,-4.54,758,0.88,turbulent,2293,0.0,False,True
616040019,WILLIAM ALMSTEDT FOUNDATION,% PNC ADVISORS,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,197401,0,00,909000000,6,12,202407,5,4,00,1,07,828613.0,193125.0,,,,Unknown,Small,William Almstedt Foundation,121918,63796,91.11,-309384,1.15,turbulent,-7597,,False,True
616042421,LEWIS & MARGUERITE K HERNDON MEMORIAL FUND B TR UA NECT,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,197503,0,00,909000000,2,12,202408,6,5,00,1,08,1986021.0,772128.0,,,,Unknown,Medium,Lewis & Marguerite K Herndon Memorial Fund B Tr Ua Nect,99947,171074,-41.58,83951,0.8,turbulent,62224,0.0,True,True
616057898,JAMES STANLEY WRIGHT FUND 2,% PNC BANK N A,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201708,1,04,000000000,2,01,202312,6,5,00,1,12,1021629.0,641370.0,,T20,,Philanthropy & Foundations,Medium,James Stanley Wright Fund 2,58251,105321,-44.69,-10100,0.55,turbulent,27074,0.0,False,True
616058937,JOHN W PRICE JR FUND,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,196812,1,04,602000000,2,01,202312,6,6,00,1,12,4482553.0,3139316.0,,T90Z,,Philanthropy & Foundations,Large,John W Price Jr Fund,448255,345067,29.9,199301,0.3,strong_momentum_up,524970,0.0,True,False
616061000,BUELAH H GREGORY TR UW 07289,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,000000,0,00,909000000,6,12,202407,4,4,00,1,07,454875.0,119348.0,,,,Unknown,Small,Buelah H Gregory Tr Uw 07289,20892,41871,-50.1,-38171,0.69,turbulent,-257,,False,True
616062506,MAUD SANDERS TRUST UNDER AGREEMENT,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,202306,1,04,909000000,2,01,202407,5,4,00,1,07,850096.0,227608.0,,T22,,Philanthropy & Foundations,Small,Maud Sanders Trust Under Agreement,55720,71716,-22.31,9468,0.45,uncategorized,50923,0.0,True,False
616063431,LEWIS & MARGUERITE HERNDON MEMORIAL FUND A TRUST UW,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,197308,0,00,909000000,6,12,202407,6,6,00,1,07,3915674.0,1245073.0,,,,Unknown,Large,Lewis & Marguerite Herndon Memorial Fund A Trust Uw,244543,164939,48.26,-297658,0.74,turbulent,46153,0.0,False,True
616063589,WALTER M KAHN T UA,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,0,1000,000000,0,00,909000000,6,12,202312,4,3,00,1,12,139700.0,84913.0,,,,Unknown,Small,Walter M Kahn T Ua,7751,9237,-16.09,-1307,0.71,turbulent,3433,0.0,False,True
616063803,ROBERT E BRENNAN TRUST UNDER WILL,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199804,1,04,602000000,1,12,202312,8,8,00,1,12,14446724.0,10821556.0,,T900,CITIZENS FIDELITY BANK & TRUST CO,Philanthropy & Foundations,Major,Robert E Brennan Trust Under Will,1405797,1108553,26.81,779911,0.36,strong_momentum_up,1666272,0.0,True,False
616064095,ST FRANCIS GENERAL PURPOSE FUND KENTUCKY TRUST CO TRUSTEE,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,197012,1,04,059040602,2,01,202312,4,3,00,1,12,104639.0,61786.0,,,,Unknown,Small,St Francis General Purpose Fund Kentucky Trust Co Trustee,6233,9909,-37.1,2266,0.8,turbulent,5711,0.0,False,True
616067105,BLANCHE & THOMAS HOPE MEMORIAL FUND,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,1,1000,198010,1,04,560000000,2,01,202312,6,6,00,1,12,3851984.0,2726029.0,,,,Unknown,Large,Blanche & Thomas Hope Memorial Fund,201226,494731,-59.33,-595731,1.58,turbulent,-526312,,False,True
