EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
742574458,CLARA LOU VENA SIROS FOUNDATION CO THE LAREDO NATIONAL BANK,,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199102,1,04,560000000,2,01,202312,6,3,00,1,12,1206525,40046,,T20,
742607384,COUNCIL OF STATE ASSOCIATION PRESIDENTS,,700 MCKNIGHT PARK DR STE 708,PITTSBURGH,PA,15237,0000,06,3,1000,199208,2,00,205000000,1,01,202312,4,3,01,0,12,209206,69304,67904,,
742986045,CHEVRON PHILLIPS CHEMICAL CO LP HEALTH & BENEFIT TR VEBA,% THE BANK OF NEW YORK MELLON,C/O THE BNYM PO BOX 525007,PITTSBURGH,PA,15253,0000,09,3,1000,200110,2,00,000000000,1,01,202312,8,9,01,0,12,16099982,94089382,93431327,B99,
743055311,WOMEN AND GIRLS FOUNDATION OF SOUTHWEST PENNSYLVANIA,% HEATHER ARNET,3700 BUTLER STREET SUITE C,PITTSBURGH,PA,15201,0000,03,3,1200,200211,1,15,000000000,1,01,202406,4,4,01,0,06,263193,373621,362075,R24,
743058109,BOMBARDIER ASSOCIATES HELPING HANDS COMMITTEE,% MATTHEW HINNEBUSCH CHAIRMAN,1251 WATERFRONT PLACE,PITTSBURGH,PA,15222,0000,03,3,1000,200408,1,04,000000000,1,01,202312,2,1,00,1,12,18374,852,,P20,
743066285,CAREGIVERS INSTITUTE INC,% SUANNE STEWART,624 SUMMERLEA ST,PITTSBURGH,PA,15232,0000,03,3,1000,200303,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,B60,
743081135,CULTURAL COMMUNICATIONS ALLIANCE,% BARBARA ZAUN,8233 THOMPSON RUN RD,PITTSBURGH,PA,15237,0000,03,3,1000,200308,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,A23,
743094617,TRINITY TEMPLE CHURCH INC,% CHERYLIE FULLER,7043 HAMILTON AVE,PITTSBURGH,PA,15208,0000,03,3,1700,200501,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X20,
743126209,NATIONAL CYBER FORENSICS AND TRAINING ALLIANCE,% RON PLESCO JR,2000 TECHNOLOGY DR STE 450,PITTSBURGH,PA,15219,0000,03,3,1000,200704,1,16,000000000,1,01,202312,8,8,01,0,12,17537828,10094100,10011208,U41,
743162228,KNIGHTS OF COLUMBUS,% FRANK PEDUTO,1000 AVILA CT,PITTSBURGH,PA,15237,0188,08,9,1000,194010,1,00,036029265,5,01,202312,0,0,02,0,12,0,0,0,,13959 ST TERESA OF AVILA COUNCIL
743162620,ADVANCING ACADEMICS,% RUTH E SMITH,519 PENN AVENUE,TURTLE CREEK,PA,15145,0000,03,3,1200,200604,1,15,000000000,1,01,202412,4,1,02,0,12,160290,284,284,B90,
743162792,OZANAM INC,% GARY SCHWAGER,1142 STANTON TER,PITTSBURGH,PA,15201,0000,03,3,2000,200604,1,15,000000000,1,01,202212,3,4,01,0,12,55631,199380,199380,N62,BASKETBALL-4-YOUTH
743219130,COMMUNITY RELATIONS COUNCIL,% FINANCE DEPARTMENT,7175 HIGHLAND DR,PITTSBURGH,PA,15206,0000,03,3,1000,200710,1,15,000000000,5,01,202312,0,0,02,0,12,0,0,0,B82,
743240747,JOURNEY THROUGH LIFE MINISTRIES INC,% GEORGETTA HEAD,9914 FRANKSTOWN RD,PITTSBURGH,PA,15235,0000,03,3,2000,201001,1,15,000000000,1,01,202312,1,2,02,0,12,2486,10529,10529,X20,
750901235,GARDEN CITY UNITED METHODIST CHURCH,,500 LAUREL DR,MONROEVILLE,PA,15146,2573,03,9,7000,197410,1,10,001919000,5,01,201312,0,0,06,0,12,,,,,
752089226,WOLF BENEVOLENT TRUST,% TEXAS STATE BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,198604,1,04,602000000,2,01,202404,6,5,00,1,04,1257937,509457,,,
752200461,AMERICAN HAIR LOSS COUNCIL,,555 GRANT ST STE 319,PITTSBURGH,PA,15219,0000,06,3,2000,202404,2,00,998000000,1,01,202312,4,4,01,0,12,358074,464707,464707,S41,
752472683,AMERICAN ELECTRIC POWER SYSTEM RETIREE LIFE INSURANCE TRUST,% THE BANK OF NEW YORK MELLON,PO BOX 535007,PITTSBURGH,PA,15253,0000,09,3,1000,199407,2,00,265000000,2,01,202312,9,8,01,0,12,74717816,18766722,6166516,,TRUST
752472686,AMERICAN ELECTRIC POWER SYSTEM RETIREE MEDICAL TRUST,% THE BANK OF NEW YORK MELLON,PO BOX 535007,PITTSBURGH,PA,15253,0000,09,3,1000,199407,2,00,265000000,2,01,202312,9,9,01,0,12,791062314,293930286,105285911,Y43,
752517498,THE AMERICAN ELECTRIC POWER SYSTEM RETIREE MEDICAL BENEFIT TRUST FOR,% THE BANK OF NEW YORK MELLON,PO BOX 535007,PITTSBURGH,PA,15253,0000,09,3,1000,200409,2,00,265000000,2,01,202312,9,8,01,0,12,510356137,32498056,13617656,T20,CERTAIN UNION EMPLOYEES
752699251,HARBISONWALKER INTERNATIONAL FOUNDATION,% NADINE JACKSON,2000 PARK LN STE 400,PITTSBURGH,PA,15275,0000,03,3,1000,199706,1,04,602000000,1,01,202410,6,3,00,1,10,1238527,48550,,B82Z,
752733350,BEST ROBOTICS INC,% ED WHEELER,5600 MUNHALL RD APT 417,PITTSBURGH,PA,15217,0000,03,3,2000,199804,1,15,995059000,1,01,202312,3,4,01,0,12,86706,195063,195063,T70,
753020463,PENN HILLS MIDGET FOOTBALL ASSOCIATION,% LINDA FORNATANO,360 SPRINGWOOD DR,VERONA,PA,15147,0000,03,3,2000,202504,1,15,000000000,1,01,,0,0,02,0,12,,,,O50,
753020477,FRUIT TREE PLANTING FOUNDATION,% CEM AKIN DIRECTOR,PO BOX 81881,PITTSBURGH,PA,15217,0000,03,3,1000,200212,1,15,000000000,1,01,202312,6,4,01,0,12,2620141,326268,326268,A19,
753059260,PTA PENNSYLVANIA CONGRESS,% NICOLE CURRIN TREAS,4315 ELIZA ST,WEST MIFFLIN,PA,15122,2052,03,9,1200,197001,1,16,059035040,1,01,202406,2,3,01,0,06,22428,73178,-377,,HOMEVILLE ELEMENTARY PTA
753063122,GERMAN SHORTHAIRED POINTER RESCUE PENNSYLVANIA INC,% DEBORAH ORPEN,47 S 14TH ST,PITTSBURGH,PA,15203,0000,03,3,4000,200206,1,15,000000000,1,01,202312,4,3,01,0,12,117879,56507,53699,D20,
753065438,PEER SUPPORT AND ADVOCACY NETWORK,% DALE J ZAJICEK,960 PENN AVENUE 11TH FLOOR - PSAN,PITTSBURGH,PA,15222,0000,03,3,1000,200305,1,15,000000000,1,01,202406,6,6,01,0,06,1148176,1917721,1909238,P80,
753072123,GRACE FOUNTAIN CHURCH,% SUK HEE KIM,1008 VERMONT AVE APT 1,PITTSBURGH,PA,15234,0000,03,3,7000,200208,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
753114136,GWENS GIRLS INCORPORATED,% GWEN ELLIOTT,711 WEST COMMONS 3RD FLOOR,PITTSBURGH,PA,15212,0000,03,3,1000,200309,1,15,000000000,1,01,202306,7,6,01,0,06,5076808,4398533,4277657,O50,
753120259,DONNELLY-BOLAND & ASSOCIATES VEBA TR,% DONNELLY-BOLAND ASSOC,2801 CUSTER AVENUE,PITTSBURGH,PA,15227,0000,09,3,1000,200503,2,00,000000000,2,01,202306,6,6,01,0,06,3844236,4476733,4466814,Y43,
753125499,SHALER AREA VARSITY SWIMMING & DIVING BOOSTERS,% APRIL MILLER,614 LOUANN ST,PITTSBURGH,PA,15223,0000,03,3,1000,202502,1,15,000000000,5,01,201806,1,2,02,0,06,3821,11089,,N67,
753173186,ASPINWALL VOLUNTEER FIRE FIGHTERS RELIEF ASSOCIATION,% NICHOLAS J SCHEID JR,1611 MAIN ST,SHARPSBURG,PA,15215,0000,03,3,1200,201408,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,M24,
753190524,YATES FUND FOR CANCER HOPE,% CINDY BANDULA-YATES,2552 WEXFORD BAYNE RD,SEWICKLEY,PA,15143,0000,03,3,1000,200903,1,16,000000000,1,01,202401,0,0,02,0,01,0,0,0,G12,
753244303,EAST TRI-BOROUGH NEIGHBORHOOD ASSOCIATION,,8376 VIDETTE ST,PITTSBURGH,PA,15221,0000,03,3,1000,201211,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,P20,
753254968,THREE BOROUGHS GROUP INC,% JUDITH TENER LEWIS,213 E 8TH AVE,HOMESTEAD,PA,15120,0000,03,3,1000,201302,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,S21,
756242027,DOYLE R REDDELL TRUST,% PNC BANK NATIONAL ASSOCIATION,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,202501,1,04,909000000,1,01,202312,6,6,00,1,12,2075625,1352735,,,
756705677,GOODYEAR TIRE & RUBBER CO SUPERFUND,% ANGELA VAUSS,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,17,3,1000,200801,2,00,000000000,2,01,202312,5,6,01,0,12,937726,1084871,1084871,Y24,
760308863,OCULAR MICROBIOLOGY & IMMUNOLOGY GROUP INC,% GILBERT SMOLIN,203 LOTHROP ST,PITTSBURGH,PA,15213,0000,03,3,2000,199008,1,16,123000000,1,01,202312,4,2,02,0,12,124149,10445,10445,,
760353019,MATTHEWS CHILDRENS FOUNDATION,,TWO NORTHSHORE CENTER,PITTSBURGH,PA,15212,0000,03,3,1000,202402,1,04,349000000,1,01,202312,2,3,00,1,12,13280,73000,,P30,
760406582,DORIS MARIE HERIN FOUNDATION,% COMPASS BANK TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199309,1,04,922000000,2,01,202306,6,4,00,1,06,1391946,235924,,,
760707291,PITTSBURGH CURLING CLUB,% DAPHNE B CURTIS,491 MCCOY RD,MCKEES ROCKS,PA,15136,0000,03,3,1000,200705,1,16,000000000,1,01,202206,6,4,01,0,06,2045606,246255,228901,N68,
760747022,QUAKER VALLEY MIDDLE SCHOOL HOME ASSOCIATION,% VALERIE KAHRS,618 HARBAUGH ST,SEWICKLEY,PA,15143,0000,03,3,2000,202204,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,B20,
760752966,WEST MIFFLIN COMMUNITY FOUNDATION,% ROBERT J MACEY,1020 LEBANON ROAD,WEST MIFFLIN,PA,15122,0000,03,3,1000,200409,1,15,000000000,1,01,202312,3,3,02,0,12,31102,46466,32235,M20,
760762994,JAMES CONNECTION,% JAN C SWENSEN,PO BOX 751,MONROEVILLE,PA,15146,0000,03,3,1200,200501,1,15,000000000,1,01,202407,0,0,02,0,07,0,0,0,Q33,
766060508,WILLIAM E AND NATOMA PYLE HARVEY CHARITABLE TRUST,% VALENCIA LINTON CO PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199007,0,04,909000000,2,01,202312,6,6,00,1,12,3703044,3136714,,,
766182974,DANIEL AND ROSE MARINELLI CHARITABLE TR,% NATIONAL CITY BANK TRUSTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200504,1,04,000000000,1,01,202312,5,5,00,1,12,822781,536340,,T70,
766199434,ALLIANZ POST-EMPLOYMENT HEALTH CARE SAVINGS ACCOUNT TR,% THE BANK OF NEW YORK MELLON,PO BOX 535007,PITTSBURGH,PA,15253,0000,09,3,1000,200505,2,00,000000000,2,01,202312,8,6,01,0,12,26249813,3981478,2067285,Y43,
766212939,HAZY HILL FOUNDATION,% 218 ENTERPRISES,CO H2R CPA 875 GREENTREE RD BLDG 7,PITTSBURGH,PA,15220,0000,03,3,1000,200512,1,04,000000000,2,01,202312,4,4,00,1,12,130029,271978,,T20,
770002412,CROATIAN FRATERNAL UNION OF AMERICA,% STELLA JAGICH,100 DELANEY DR,PITTSBURGH,PA,15235,0399,08,9,1000,194104,1,00,319000000,5,01,202312,0,0,02,0,12,0,0,0,,352 VICTORY LODGE
770150532,CROATIAN FRATERNAL UNION OF AMERICA,% STIPE CIZMIC,100 DELANEY DR,PITTSBURGH,PA,15235,0399,08,9,1000,194104,1,00,319000000,5,01,202312,0,0,02,0,12,0,0,0,,1983 RUDJER BOSKOVIC LODGE
770590806,MRM PROPERTY AND LIABILITY TR INC,% MATTHEW R MATHEWS,1603 CARMODY CT STE 403,SEWICKLEY,PA,15143,0000,03,3,1000,200411,1,17,000000000,2,01,202404,8,8,01,0,04,37346753,26421720,15748915,Y20,
770626855,PLUM MUSTANG TRACK & FIELD BOOSTER CLUB,% TAMMY L TAYLOR,900 ELICKER RD,PITTSBURGH,PA,15239,0000,03,3,1200,202204,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,N11,
770647048,WOODLAND HILLS CAFE ESP PSEA,% KATHLEEN BONDA,108 HART DR,PITTSBURGH,PA,15235,0000,05,3,3000,202110,2,00,000000000,5,01,202408,0,0,02,0,08,0,0,0,J40,
770666581,NATIONAL SLOVAK SOCIETY OF THE USA,% LINDA STROM,234 ILION ST,PITTSBURGH,PA,15207,0465,08,9,1000,194108,1,00,265000000,5,01,202412,0,0,02,0,12,0,0,0,,5 REGION
770668548,EMPIRE OPERA INC,% GEORGE MEDINA,2321 COLLINS RD,PITTSBURGH,PA,15235,0000,03,3,2000,200706,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,A6A,
770691514,GATEWAY HOCKEY CLUB,% ELOISA CREIGHTON,9000 GATEWAY CAMPUS BLVD,MONROEVILLE,PA,15146,0000,03,3,1000,201908,1,15,000000000,1,01,202312,3,3,01,0,12,31025,87877,77195,N01,
770704712,HIGH TWELVE INTERNATIONAL,% PAUL J PALKO,536 DECATUR AVENUE,PITTSBURGH,PA,15221,9422,10,9,1000,198608,2,00,280000000,1,01,202304,0,0,02,0,04,0,0,0,,759 SEWICKLEY
800062333,WOMEN IN FILM & MEDIA,% FAITH J DICKINSON,PO BOX 10400,PITTSBURGH,PA,15234,0000,03,3,2000,200504,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A30,
800073577,THE AMD3 FOUNDATION,% ANTHONY M DIGIOIA,5200 WESTMINSTER PL,PITTSBURGH,PA,15232,0000,03,3,1000,200503,1,16,000000000,1,01,202312,5,5,01,0,12,548781,667428,649262,E05,
800108137,MOON QUARTERBACK CLUB,% NEAL JACOBY,PO BOX 680,MOON TOWNSHIP,PA,15108,0000,03,3,1000,202403,1,16,000000000,5,01,,0,0,01,0,01,,,,O12,
800120598,CORAOPOLIS YOUTH CREATIONS INC,% ALLEGHENY COUNTY YOUTH CREATIONS,1022 5TH AVE,CORAOPOLIS,PA,15108,0000,03,3,1000,200503,1,15,000000000,1,01,202206,4,4,01,0,06,124601,128619,128619,O50,
800155078,ALAN I W FRANK HOUSE FOUNDATION,% ALAN I W FRANK,96 E WOODLAND RD,PITTSBURGH,PA,15232,0000,03,3,1000,200806,1,15,000000000,1,01,202312,5,4,01,0,12,730979,453650,270411,A50,
800156401,MEL DOUGLASS FUND,% G DALLAS FREY,193 W HUTCHINSON AVE,PITTSBURGH,PA,15218,0000,03,3,1000,200804,1,15,000000000,1,01,202412,4,3,01,0,12,468753,69883,69883,B82,
800229402,GARDEN CLUB FEDERATION OF PENNSYLVANIA,% ARLENE MADRAY,2439 SAUNDERS STATION RD,MONROEVILLE,PA,15146,4352,03,9,1000,200410,1,16,000000000,5,01,202404,0,0,02,0,04,0,0,0,,DISTRICT VII
800251543,OPEN DOOR PRESBYTERIAN CHURCH,,801 N NEGLEY AVE,PITTSBURGH,PA,15206,1617,03,9,7000,196401,1,10,001029000,5,01,,0,0,06,0,12,,,,,
800261911,INTERNATIONAL FAMILY NURSING ASSOCIATION,% BETH KASSALEN,461 COCHRAN ROAD - BOX 246,PITTSBURGH,PA,15228,0000,06,3,2000,200906,2,00,000000000,1,01,202312,4,4,01,0,12,207192,304895,304895,S40,
800276042,VETERANS OF FOREIGN WARS OF THE UNITED STATES AUX DEPT AT PA,% LAVAERNE TRENZ,318 52ND ST,PITTSBURGH,PA,15201,5748,19,9,1000,201007,2,00,000000000,5,01,202406,0,0,02,0,06,0,0,0,W61,214 W RALPH MCNULTY AUXILIARY
800281765,ALPHA SIGMA TAU SORORITY INC,,600 FORBES AVE,PITTSBURGH,PA,15219,6297,07,9,1000,201712,2,00,000000000,1,01,202405,3,3,01,0,05,28310,98621,88780,B83,BETA DELTA CHAPTER
800301181,CANON-MCMILLAN EDUCATION ASSOCIATION,% LYNNE DOUGLAS,5970 WALLACE AVE,BETHEL PARK,PA,15102,0000,05,3,3000,200904,2,00,000000000,5,01,202408,0,0,02,0,08,0,0,0,B032,
800389720,AMERICAN LEGION,% BRENT JOHNSON,996 GLENCOE AVE,PITTSBURGH,PA,15220,0925,19,9,1000,194603,2,00,907908000,5,01,202412,0,0,02,0,12,0,0,0,,823 GREEN TREE INC
800393997,CASTLE SHANNON AREA MEALS-ON-WHEELS INC,% KRAFT ACCOUNTING SERVICE,935 PINE AVE,PITTSBURGH,PA,15234,0000,03,3,1000,200911,1,16,000000000,1,01,202312,2,3,02,0,12,13860,29402,12102,K36,
800397207,HOUSE OF BREAD OUTREACH,% BARBARA GARLINGTON,1111 WOOD ST,PITTSBURGH,PA,15221,0000,03,3,1000,200911,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
800403100,HIGHMARK HEALTH,% MATTHEW PETERSON,120 5TH AVE STE 922,PITTSBURGH,PA,15222,6169,03,9,1000,201510,1,12,000000000,1,01,202012,0,0,01,0,12,,,,E21,PRIMARY CARE GROUP 5 INC
800431437,INTERNATIONAL PROBLEM GAMBLING AND GAMING CERTIFICATION ORGANIZATION,% LORI RUGLE,20 CEDAR BLVD STE 204,PITTSBURGH,PA,15228,0000,03,3,1000,201610,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,F54,
800481892,SYSTEMIC LUPUS INTERNATIONAL COLLABORATING CLINICS,,4800 FRIENDSHIP AVE NT2800,PITTSBURGH,PA,15224,0000,03,3,1000,201002,1,04,000000000,1,01,202312,4,2,00,1,12,416440,15874,,H40,
800494617,HIGHMARK HEALTH,% MATTHEW PETERSON,120 5TH AVE STE 922,PITTSBURGH,PA,15222,6169,03,9,1000,201510,1,12,000000000,1,01,202012,3,4,00,0,12,,,,E21,PRIMARY CARE GROUP 11 INC
800523553,HOUSE OF RUTH,,751 PENN AVE,WILKINSBURG,PA,15221,0000,03,3,1000,202407,1,15,000000000,1,01,,0,0,02,0,12,,,,A02,
800533217,KNIGHTS OF COLUMBUS,% OSCAR VALDES,108 N DITHRIDGE ST,PITTSBURGH,PA,15213,0188,08,9,1000,194010,2,00,036029265,5,01,202412,0,0,02,0,12,0,0,0,,14474 ST PAUL CATHEDRAL COUNCIL
800540881,SECRIST FAMILY CHARITABLE FOUNDATION,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201101,1,04,000000000,2,01,202312,6,6,00,1,12,3946802,2851232,,T22,
800564629,PITTSBURG A PHILIP RANDOLPH INSTITUTE EDUCATION FUND,,5 GATEWAY CENTER,PITTSBURGH,PA,15222,0000,03,3,1200,202405,1,15,000000000,1,01,202012,4,4,01,0,12,199361,432832,432832,J22,
800567726,SIGMA NU FRATERNITY,,600 FORBES AVE,PITTSBURGH,PA,15219,0238,07,9,1000,194012,2,00,036319000,5,01,202406,0,0,02,0,06,0,0,0,,KAPPA DELTA
800584818,BRENTWOOD MEALS ON WHEELS INC,% JOHN TERRICK,3725 BROWNSVILLE RD,PITTSBURGH,PA,15227,0000,03,3,1000,201205,1,16,000000000,1,01,202312,4,4,01,0,12,155023,141998,132705,K36,
800591632,NEW BIRTH INTERNATIONAL MINISTRIES OF PITTSBURGH INC,,510 N SHERIDAN AVE,PITTSBURGH,PA,15206,0000,03,3,1270,202102,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,FREDERICK DUKES SNR BRD MBR
800596962,GRACE & PEACE PRESBYTERIAN CHURCH,,5450 FRIENDSHIP AVE,PITTSBURGH,PA,15232,8534,03,9,7000,197404,1,10,001000000,1,01,,0,0,06,0,06,,,,,SAM DESOCIO PASTOR
800606343,JUVENILE FIRESETTERS INTERVENTION TEAM OF ALLEGHENY COUNTY INC,% GEORGE GENE STOUFFER,400 N LEXINGTON ST STE 200,PITTSBURGH,PA,15208,0000,03,3,1000,201109,1,15,000000000,1,01,,0,0,00,0,06,,,,,
800612675,EMMAUS DELIVERANCE MINISTRY,% JAMES NEWTON,2704 DELGAR ST,PITTSBURGH,PA,15214,0000,03,3,7120,201108,1,10,000000000,5,01,,0,0,06,0,12,,,,X20,
800626123,HEAVENLY BUDDIES INC,,2067 BORLAND RD,PITTSBURGH,PA,15243,0000,03,3,4000,201010,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,,
800637366,KEYSTONE OAKS PARENTS SOCIETY,% BAND DIRECTOR KO HIGH SCHOOL,1000 KELTON AVE,PITTSBURGH,PA,15216,0000,03,3,2000,201601,1,16,000000000,5,01,202406,4,4,01,0,06,116392,205888,105222,B11,
800654921,HOLY TRINITY SERBIAN ORTHODOX CATHEDRAL,% MARTIN A WEST,450 MAXWELL DR,PITTSBURGH,PA,15236,9505,03,9,1000,195608,1,10,000000000,1,01,,0,0,06,0,12,,,,,
800658738,VETERANS OF FOREIGN WARS OF THE UNITED STATES AUX DEPT OF PA,% CECELIA COOK,173 CLEARVIEW AVE,WEST VIEW,PA,15229,5748,19,9,1000,201007,2,00,000000000,5,01,202406,0,0,02,0,06,0,0,0,W30,DISTRICT 29 AUXILIARY
800674309,GET INVOLVED INC,% BENJAMIN HOLLAND,106 OAKMONT DR,PITTSBURGH,PA,15229,0000,03,3,1200,201108,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,T039,
800741726,RED KNIGHTS INTERNATIONAL FIREFIGHTERS MOTORCYCLE CLUB PA 8,% KEVIN WHITE,219 MAGNOLIA ST,HOMESTEAD,PA,15120,0000,03,3,1200,202004,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,M40,
800752749,OUT OF THE WOODS FOUNDATION INC,,4 REVERE RD,CARNEGIE,PA,15106,0000,03,3,2000,201510,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B82,
800757163,REVIVAL TODAY INC,,107 PATTON DR SUITE 200,CORAOPOLIS,PA,15108,0000,03,3,7000,201309,1,15,000000000,1,01,202312,8,8,01,0,12,10841979,29731722,28356508,X20,
800782495,BRENTWOOD HIGH SCHOOL HALL OF FAME,% JULIE MCCARTHY,3601 BROWNSVILLE RD,PITTSBURGH,PA,15227,0000,03,3,2000,201410,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,T31,
800800482,NEW CITY CHURCH,,304 FORBES AVE,PITTSBURGH,PA,15222,5052,03,9,7000,198205,1,10,001002000,1,01,,0,0,06,0,12,,,,,
800807022,IGLESIA CRISTIANA TABERNACULO DE ORACION INC,% OSCAR CRUZ,1600 METHYL ST,PITTSBURGH,PA,15216,0000,03,3,7000,201411,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
800832325,IGLESIA INVASION GLORIOSA,% ALDO RAMIREZ ALMENDRA,1407 FALLOWFIELD AVE,PITTSBURGH,PA,15216,0000,03,3,7000,201402,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
800842724,BRIDGEWAY DEVELOPMENT CORPORATION,,310 GRANT ST STE 2800,PITTSBURGH,PA,15219,0000,02,3,1000,201602,2,00,000000000,1,01,202409,8,5,01,0,09,11306392,743507,743507,S47,
800848269,LIVING STONES,% STEVE STOMBAUGH,50 GLEN RIDGE LN,PITTSBURGH,PA,15243,0000,03,3,1000,201212,1,15,000000000,5,01,202312,4,4,01,0,12,348523,338214,322814,K31,
800888695,ROSS ELEMENTARY PTO,% JANET L LUKAC,90 HOUSTON RD,PITTSBURGH,PA,15237,0000,03,3,1000,201408,1,16,000000000,1,01,202306,3,4,01,0,06,84837,110116,61433,B94,
800937433,FRIENDSHIP COMMUNITY GROUP,% KENNETH STILES,PO BOX 9180,PITTSBURGH,PA,15224,0000,03,3,1000,201410,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,N32,
800958422,MAHS SINGERS BOOSTER ORGANIZATION,,8353 UNIVERSITY BLVD,MOON TWP,PA,15108,0000,03,3,1200,201910,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,B12,
810487971,CONTROLLED ENVIRONMENT HORTICULTURE INC,,310 SEWICKLEY RIDGE DR,SEWICKLEY,PA,15143,0000,03,3,1000,199406,1,16,160000000,1,01,202412,0,0,02,0,12,0,0,0,Z99Z,C-O THOMAS C MORRISON
810553060,RODMAN OUTREACH CORPORATION,% JAMES W STOWERS,6111 RODMAN ST,PITTSBURGH,PA,15206,0000,03,3,1000,202201,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,P33,
810571973,GARDEN CLUB FEDERATION OF PENNSYLVANIA,% PATTY KAIZER,4 WHITE FAWN LN,PITTSBURGH,PA,15238,4352,03,9,1000,200410,1,16,000000000,5,01,202404,0,0,02,0,04,0,0,0,C42,FOX CHAPEL GARDEN CLUB
810573607,BETHEL PARK FOOTBALL BOOSTERS INC,,PO BOX 261,BETHEL PARK,PA,15102,0000,03,3,2000,202407,1,16,000000000,1,01,202412,1,4,01,0,12,3077,155109,155017,N65,
810582768,LAWRENCEVILL STAKEHOLDERS,% JULIE K MEREDITH,328 MAIN ST,PITTSBURGH,PA,15201,0000,03,3,1000,201811,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,S20,
810594023,WEST VIEW ROSS ATHLETIC ASSOCIATION,% BILL LUBBERT,PO BOX 9749,PITTSBURGH,PA,15229,0000,03,3,1000,201809,1,15,000000000,1,01,202312,4,3,02,0,12,266943,49724,49724,N63,
810607639,ALLIANCE OF MALE EMPOWERMENT NETWORKS A M E N,% JONATHAN T BACKERS,5199 ELMWOOD DR,PITTSBURGH,PA,15227,0000,03,3,1000,202307,1,04,000000000,1,01,202312,1,1,00,1,12,1,1,,S99,
810624170,UNIVERSAL EDUCATION FOUNDATION,,2103 HAMPTON ST,PITTSBURGH,PA,15218,0000,03,3,2000,200503,1,11,000000000,1,01,202407,5,6,01,0,07,599887,1137474,1137474,B24,
810632034,FIREARMS INSTRUCTION RESEARCH AND EDUCATION FIRE INSTITUTE,% PETER N GEORGIADES,2130 FOX WAY,PITTSBURGH,PA,15203,0000,03,3,2000,200504,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,M40,
810636347,HELPING HANDS FOUNDATION INC,% SCHNEIDER DOWNS & CO INC,1 PPG PL STE 1700,PITTSBURGH,PA,15222,0000,03,3,1000,200404,1,04,000000000,1,01,202412,8,6,00,1,12,13009365,2659629,,T20,
810637106,HUG ME TIGHT CHILDLIFE CENTERS,,1801 CENTRE AVE STE 100,PITTSBURGH,PA,15219,0000,03,3,1000,200708,1,15,000000000,1,01,202306,3,5,01,0,06,73602,758979,758979,B21,
810651982,OPERATION TROOP APPRECIATION,% KRISTEN HOLLOWAY,2017 PENNSYLVANIA AVE,WEST MIFFLIN,PA,15122,0000,03,3,1000,200410,1,15,000000000,1,01,202312,6,5,01,0,12,1020786,609468,609468,W112,
