EIN,ORG_NAME,REV_2019,REV_2020,REV_2021,REV_2022,REV_2023,CAGR,VOLATILITY,YEARS_UP,YEARS_DOWN,PEAK_YEAR,TROUGH_YEAR,REBOUND_RATE
387250140,Mr And Mrs Arthur Killin Mem Fd,,,,-228220.0,,,,0,0,2022,2022,
387251680,Galamian Charitable Tr,,,1185238.0,267360.0,,,649038.0,0,1,2021,2022,
387254341,Strickler Charitable Tr,,,3333922.0,-49970.0,,,2392773.0,0,1,2021,2022,
387273769,Mary D Andrus Tr,,,,60608.0,,,,0,0,2022,2022,
387284475,Brown Tr U W Fbo Geisinger Hlh Fd Tr,,,,1.0,,,,0,0,2022,2022,
391669331,Enbridge Employee Services Inc Welfare Benefit Plans Trust,41697163.0,32239467.0,103097637.0,76731208.0,,,32637446.0,1,2,2021,2020,
411738267,Voluntary Employees Beneficiary Association For The General Mills,31817376.0,36274693.0,47763245.0,940226.0,,,20000924.0,2,1,2021,2022,
411782433,General Mills Inc Voluntary Emp Beneficiary Assoc Non Union,18592535.0,37961553.0,24468133.0,15327101.0,,,9992888.0,1,2,2020,2022,
411861712,Corning Dances & Company,123215.0,82354.0,60035.0,161041.0,69335.0,(-13.39+0j),42162.0,1,3,2022,2021,15.49
411935100,National Association Of Subrogation Professionals,2581940.0,1840611.0,1890563.0,2375779.0,,,364510.0,2,1,2019,2020,
412066180,Western Pennsylvania And Rescue Development Center,150612.0,161914.0,,226482.0,,,40933.0,1,0,2022,2019,
412096911,Board Of Oncology Social Work Cerfification,,,,56049.0,57661.0,,1140.0,1,0,2023,2022,2.88
412108391,Skyview Volunteer Fire Company West Mifflin No 4 Relief Association,24409.0,24484.0,21530.0,25814.0,,,1805.0,2,1,2022,2021,
412127319,Rebecca Residence Foundation,415265.0,212871.0,979067.0,1017799.0,,,403975.0,2,1,2022,2020,
412133541,Keystone Greyhounds,53075.0,,,,,,,0,0,2019,2019,
412160007,Goshen Hill Foundation Inc,,195940.0,480502.0,807069.0,217568.0,,285513.0,2,1,2022,2020,11.04
412241079,Wilkinsburg Community Development Corporation,1538683.0,2374305.0,1691718.0,3241418.0,,,776765.0,2,1,2022,2019,
412264760,Open Hand Ministries Inc,457344.0,504719.0,539472.0,616560.0,,,67081.0,3,0,2022,2019,
412274255,Run Around The Square,62901.0,6792.0,52036.0,62603.0,,,26677.0,2,1,2019,2020,
416034134,Minnesota Speech Language Hearing Association,110154.0,63378.0,60598.0,66624.0,,,23440.0,1,2,2019,2021,
416500504,Mary E Grebinger Tr Uw,87340.0,290095.0,181369.0,55737.0,,,105467.0,1,2,2020,2022,
416516669,Francis Harbison Tr For The Watson Inst,594937.0,107914.0,336505.0,40495.0,,,250966.0,1,2,2019,2022,
421310957,Margie L Brown Family Foundation,,18627.0,21602.0,22396.0,,,1987.0,2,0,2022,2020,
421336844,Association Of Otolaryngology Administrators,1129743.0,616286.0,789963.0,748021.0,,,218723.0,1,2,2019,2020,
421401380,Mid America Energy Co Master Veba Trust Agreement For Bargaining Ees,4488492.0,5131590.0,11959732.0,2350111.0,,,4158432.0,2,1,2021,2022,
421401491,Midamerican Energy Co Master Veba Trust Agreement For Nonbargaining,14680823.0,48199527.0,8903235.0,10164108.0,,,18640829.0,2,1,2020,2021,
421540291,Newell Devalpine Foundation,515689.0,49483.0,262716.0,122006.0,,,205519.0,1,2,2019,2020,
421547098,La Escuelita Arcoiris,852594.0,793091.0,709926.0,1118238.0,,,176498.0,1,2,2022,2021,
421599729,United States Steel Corporation Retiree Health Benefits Reserve,395240.0,309817.0,80591.0,127714.0,,,148828.0,1,2,2019,2021,
421631628,Earthen Vessels Outreach,576550.0,858953.0,623805.0,721382.0,,,124734.0,2,1,2020,2019,
421636657,Prayer And Deliverance Community Opportunities,,,216201.0,223431.0,,,5112.0,1,0,2022,2021,
421645067,Western Pennsylvania Firefighters Memorial Honor Guard Inc,6482.0,31617.0,,6765.0,,,14431.0,1,0,2020,2019,
421646274,South Fayette Township Youth Football Association,40811.0,44270.0,58221.0,72314.0,,,14397.0,3,0,2022,2019,
421654295,Richard A Schaeffer Memorial Fund,4829.0,5283.0,4089.0,8126.0,,,1766.0,2,1,2022,2021,
426076353,United Steelworkers,17490.0,15325.0,23740.0,21351.0,,,3780.0,1,2,2021,2020,
431950649,Creedmoor Court Inc,240715.0,241988.0,253060.0,255879.0,,,7678.0,3,0,2022,2019,
431955325,Pittsburgh Chapter National Tooling And Machining Foundation Inc,494715.0,895901.0,729203.0,774199.0,,,167996.0,2,1,2020,2019,
431968417,Castp Organization,107416.0,37620.0,14876.0,11524.0,,,44572.0,0,3,2019,2022,
432024870,Rita M Mcginley Foundation,347315.0,1222135.0,1009856.0,446993.0,,,425923.0,1,2,2020,2019,
432057957,Dreams Of Hope,487439.0,165969.0,339839.0,393900.0,,,135088.0,2,1,2019,2020,
432068912,Youthplaces,1594185.0,1695621.0,1753204.0,1860496.0,,,111246.0,3,0,2022,2019,
432112710,Grow Pittsburgh,1300309.0,2549391.0,1879127.0,1877103.0,,,510650.0,1,2,2020,2019,
436057313,Missouri Speech Language And Hearing Association,262942.0,109459.0,94402.0,183638.0,,,77430.0,1,2,2019,2021,
436237050,Trust Agreement For Duke Energy Corp Welfare Benefits Trust Veba I,431731523.0,403322768.0,421418406.0,409904542.0,,,12560440.0,1,2,2019,2020,
436266746,Hutton & Jost Memorial Trust,374191.0,-24184.0,1390964.0,134115.0,,,636235.0,1,2,2021,2020,
436302002,Anheuser Busch Employees Benefit Trust,12473819.0,3718200.0,147.0,17271.0,,,5880335.0,1,2,2019,2021,
436386411,Branch A M Trust Uw Mabud Hall,17848.0,9859.0,53413.0,1979.0,,,22703.0,1,2,2021,2022,
436638789,Revocable Trust Agreement Of Marco J & Pauline T Matranga,12694.0,10652.0,9856.0,9256.0,,,1500.0,0,3,2019,2022,
450466910,Naomis Place Transitional Housing Inc,79370.0,87652.0,89315.0,77172.0,,,6003.0,2,1,2021,2022,
450560925,Uptown Partners Of Pittsburgh,303892.0,146106.0,308406.0,342689.0,,,87837.0,2,1,2022,2020,
450588810,The Great Allegheny Passage Conservancy,442924.0,358209.0,417464.0,556284.0,,,83012.0,2,1,2022,2020,
450594199,The Legacy Arts Project Inc,446416.0,609558.0,1002717.0,896729.0,,,256116.0,2,1,2021,2019,
451499673,Christian Counselors Collaborative,,,66490.0,78921.0,,,8790.0,1,0,2022,2021,
451582644,Assemble Inc,564491.0,502565.0,795957.0,908471.0,,,191318.0,2,1,2022,2020,
451682414,Urban Pathways K 5 College Charter School,5955588.0,6894037.0,8524477.0,8242315.0,,,1199472.0,2,1,2021,2019,
451783751,Lending Hearts,133935.0,307587.0,245734.0,225375.0,191042.0,(9.28+0j),64431.0,1,3,2020,2019,42.64
451791315,Children Of Promise Multipurpose Development Center Inc,,41805.0,,,,,,0,0,2020,2020,
451866754,Jeremiahs Place   Pittsburgh Relief Nursery,652269.0,799546.0,1313260.0,1139932.0,,,303620.0,2,1,2021,2019,
452029312,Butler Works Hourly And Salaried Union Retirees Health Care Fund,3224719.0,3338829.0,3331182.0,1687376.0,,,807116.0,1,2,2020,2022,
452047948,Upmc St Clair Hospital Cancer Center,6220031.0,5189780.0,6462397.0,11384306.0,,,2768977.0,2,1,2022,2020,
452178782,Upmc Center For High Value Health Care,4983610.0,5862675.0,6257119.0,8210615.0,,,1362984.0,3,0,2022,2019,
452254804,Demetrios Anagnos Trust Fund,36983.0,9481.0,27934.0,-528.0,,,17069.0,1,2,2019,2022,
452296407,Organization Of Allderdice Rowers,71968.0,48279.0,55758.0,76618.0,,,13353.0,2,1,2022,2020,
452345288,Propel Charter School   Northside,8408372.0,9025512.0,9497812.0,10137511.0,,,731806.0,3,0,2022,2019,
452451670,Bona Fide Bellevue Inc,,,26627.0,38055.0,,,8081.0,1,0,2022,2021,
452482026,Kyle Family Charitable St Jude,90284.0,21375.0,66331.0,8006.0,,,38399.0,1,2,2019,2022,
452499818,Aumakua Hawaii,100899.0,24884.0,12100.0,6656.0,,,43847.0,0,3,2019,2022,
452527170,Mccormick Dorman Post 694 Canteen Home Association Incorpora,147915.0,60608.0,74306.0,100278.0,,,38456.0,2,1,2019,2020,
452605421,New Christian Bible Study,273707.0,325258.0,295622.0,336208.0,,,28416.0,2,1,2022,2019,
452625796,Diversecity Enterprises Inc,121537.0,70447.0,124044.0,210794.0,,,58223.0,2,1,2022,2020,
452674498,Center For Responsible Shale Development Inc,0.0,,,,,,,0,0,2019,2019,
452679891,Pink Pamper Inc,39207.0,50002.0,45442.0,133355.0,,,44456.0,2,1,2022,2019,
452685520,Friends Of Kenyan Missions Charitable Foundation,54503.0,46073.0,44555.0,29500.0,,,10404.0,0,3,2019,2022,
452703915,Sean Philipp Thornton Memorial Foundation,22843.0,57328.0,26951.0,29990.0,,,15643.0,2,1,2020,2019,
452720887,Scsl Pittsburgh Inc,14568.0,1896.0,,,,,8960.0,0,1,2019,2020,
452755558,Pubmusic,85245.0,82570.0,41197.0,62145.0,,,20512.0,1,2,2019,2021,
452831126,Connecting Champions,440759.0,328456.0,492154.0,468509.0,,,72454.0,1,2,2021,2020,
452932278,Alumni Theater Company,743074.0,302036.0,450839.0,424502.0,,,186913.0,1,2,2019,2020,
452939374,Pittsburgh School For The Choral Arts,263179.0,174845.0,238267.0,222167.0,,,37223.0,1,2,2019,2020,
452941744,Theodore W And Betty J Eckels Foundation,236367.0,216870.0,1167184.0,1433650.0,,,629480.0,2,1,2022,2020,
452994940,Steel City All Stars Fundraising Club,133389.0,157558.0,4292.0,151223.0,277767.0,(20.13+0j),97156.0,3,1,2023,2021,6371.74
453071366,Aspinwall Riverfront Park Inc,861488.0,789742.0,2860473.0,1871077.0,,,977091.0,1,2,2021,2020,
453210134,Rukmini Foundation,60353.0,147151.0,77580.0,45627.0,,,44922.0,1,2,2020,2022,
453445188,Chartiers Valley Education Foundation,,200848.0,62184.0,14183.0,,,96933.0,0,2,2020,2022,
453541551,Serving Other Souls,120420.0,47094.0,41729.0,52469.0,,,36923.0,1,2,2019,2021,
453563211,Village Theater Company,1347927.0,334416.0,909717.0,2371609.0,,,860495.0,2,1,2022,2020,
453597525,Virginia B Squiers Foundation,,558113.0,1964907.0,1532112.0,1981216.0,,667223.0,2,1,2023,2020,254.98
453647203,Edgar Levenson Charitable Foundation,1058305.0,27668.0,574124.0,223686.0,69957.0,(-49.29+0j),430669.0,1,3,2019,2020,152.84
453674900,Highmark Health,331096827.0,524612331.0,583319053.0,,,,131979027.0,2,0,2021,2019,
453717455,Amachi Pittsburgh,716354.0,715926.0,1051694.0,1544241.0,,,391503.0,2,1,2022,2020,
453738532,Victor K Phillips And Jancie Phillips Larrick Charitable Trust,128885.0,191866.0,283081.0,357780.0,,,100649.0,3,0,2022,2019,
453766786,Replay Foundation,161129.0,128635.0,227476.0,-16509.0,,,103028.0,1,2,2021,2022,
453770370,Chamberlain Family Foundation,41.0,33.0,,1.0,,,21.0,0,1,2019,2022,
453852117,Biggies Bullies,79928.0,114514.0,78759.0,42417.0,,,29442.0,1,2,2020,2022,
453948869,Plum Baseball & Softball Association,140624.0,139197.0,98340.0,205029.0,,,44087.0,1,2,2022,2021,
453961250,Ahi West Deer Inc,208859.0,207336.0,206711.0,849662.0,,,321015.0,1,2,2022,2021,
454054372,Duttine Cavataio Fund,6479.0,-8014.0,11360.0,13113.0,,,9586.0,2,1,2022,2020,
454056842,Rathburn Family Foundation,1309940.0,388250.0,528685.0,624991.0,,,409682.0,2,1,2019,2020,
454153732,Hope Haven Farm Sanctuary,180690.0,164406.0,191871.0,202977.0,,,16463.0,2,1,2022,2020,
454169474,Get Paid Inc,120342.0,92220.0,92694.0,88998.0,,,14612.0,1,2,2019,2022,
454235890,Trade Institute Of Pittsburgh,2426138.0,1081563.0,1412548.0,1520468.0,,,575132.0,2,1,2019,2020,
454316212,Pittsburgh Community Holding Corporation,144000.0,144000.0,144000.0,144043.0,,,22.0,1,0,2022,2019,
454492547,Dlm Foundation,205859.0,153732.0,130052.0,74407.0,,,54538.0,0,3,2019,2022,
454528943,Dhru Gul Bhagwanani Pittsburgh Indian Senior Center,219372.0,150761.0,165125.0,253912.0,,,47935.0,2,1,2022,2020,
454602175,Pittsburgh Downtown Community Development Corporation,129490.0,67502.0,48079.0,65503.0,,,35648.0,1,2,2019,2021,
454650077,Shadow Student Athlete Development Services Inc,525184.0,271266.0,271335.0,200636.0,,,142663.0,1,2,2019,2022,
454663050,St Clair Washington Physician Services,1420670.0,,187685.0,12234.0,,,767542.0,0,1,2019,2022,
454903942,Joint Asbestos Training And Educational Trust Iahfiaw Local 40,41663.0,37453.0,49272.0,49048.0,,,5805.0,1,2,2021,2020,
454941845,Pittsburgh Penguins Elite Amateur Hockey,2530352.0,2570843.0,2203001.0,2898125.0,,,284264.0,2,1,2022,2021,
455107297,North Hills Instrumental Parents Association,358148.0,263464.0,50046.0,495577.0,,,187239.0,1,2,2022,2021,
455127999,Western Pennsylvania Foot And Ankle Society,73062.0,45270.0,38370.0,43650.0,,,15597.0,1,2,2019,2021,
455151491,Life Matters Journal Inc,124753.0,133433.0,131515.0,,,,4560.0,1,1,2020,2019,
455200057,Mckeesport Area Education Foundation,,,,114197.0,,,,0,0,2022,2022,
455249938,Propel Charter School   Pitcairn,5531377.0,5034244.0,5463030.0,5171075.0,,,236193.0,1,2,2019,2020,
455360752,North Hills Soccer Club,99744.0,59325.0,,118192.0,,,30109.0,0,1,2022,2020,
455398705,Pittsburgh Contingency,653502.0,743147.0,925068.0,1533469.0,,,396230.0,3,0,2022,2019,
455417308,Upmc,175827.0,123935.0,692526.0,195438.0,,,265449.0,1,2,2021,2020,
455422110,Pennsylvania Association For Infant Mental Health Inc,285327.0,8449.0,13145.0,61954.0,,,130992.0,2,1,2019,2020,
455429765,Youth Opportunities Development,102182.0,304712.0,153316.0,127327.0,,,90979.0,1,2,2020,2019,
455436414,Off The Floor Pittsburgh,502627.0,499907.0,344539.0,952978.0,,,262587.0,1,2,2022,2021,
455483075,Plum Midget Football Assocation,121896.0,42189.0,290003.0,104087.0,,,105963.0,1,2,2021,2020,
455532140,Sheep Inc Health Care Center,152990.0,221739.0,285305.0,,,,66174.0,2,0,2021,2019,
455576740,No Dog Left Behind Inc,620025.0,383991.0,343431.0,382022.0,,,126491.0,1,2,2019,2021,
455603842,North American Society For The Study Of Personality Disorders,34027.0,23425.0,14100.0,9150.0,,,10968.0,0,3,2019,2022,
455606248,Quaker Valley Wrestling Association,77959.0,35330.0,24992.0,61466.0,,,24178.0,1,2,2019,2021,
456138214,Carl D And Neva B Light Charitable Tr,14600.0,23801.0,41217.0,63909.0,,,21701.0,3,0,2022,2019,
456201332,Peter Klerner Knoefel Fund,,146557.0,96798.0,207131.0,106356.0,,50151.0,1,2,2022,2021,9.87
456218538,Participating Union Gm Bankruptcy Claim Health Care Reimbursement Tr,770953.0,1291778.0,187252.0,-263065.0,,,678323.0,1,2,2020,2022,
456466686,Roger And Sarah Bancroft Clark Private Foundation,54753.0,116499.0,96512.0,71701.0,,,27181.0,1,2,2020,2019,
456489729,Ak Steel Corporation Voluntary Employees Beneficiary Association,1854287.0,922919.0,679050.0,922578.0,,,519253.0,1,2,2019,2021,
456514618,Maxine S Lahti Charitable Tr,35041.0,23723.0,66752.0,-2743.0,,,28785.0,1,2,2021,2022,
456523417,Selman Franzman Charitable Tr,129509.0,64470.0,89805.0,118022.0,,,29218.0,2,1,2019,2020,
456547402,A Oren Merkle And Ruth C Merkle Foundation,,219675.0,296733.0,225689.0,646508.0,,202616.0,2,1,2023,2020,194.3
456572676,Usw Yokohama Tire Retirees Health And Welfare Trust,3822219.0,4578224.0,4581617.0,5637701.0,,,746214.0,3,0,2022,2019,
456586111,Ames Family Foundation,227970.0,209462.0,306140.0,129332.0,,,72578.0,1,2,2021,2022,
456781856,John D And Allie Lea Orton Foundation,54804.0,79583.0,136147.0,25831.0,,,46841.0,2,1,2021,2022,
456988826,Park Willis H Succ Tw Hospitals,5348.0,21390.0,13648.0,-1350.0,,,9887.0,1,2,2020,2022,
460557340,Adams Quest,158099.0,63640.0,78225.0,113112.0,,,42035.0,2,1,2019,2020,
460582902,Way Of New Life Ministries,24456.0,28361.0,27527.0,17937.0,,,4730.0,1,2,2020,2022,
460592218,Bladder Health Foundation,2.0,3.0,3.0,3.0,,,0.0,1,0,2020,2019,
460599813,Michael P Schaab Foundation,15833.0,85.0,2100.0,0.0,,,7614.0,1,2,2019,2022,
460619638,Fine Art Miracles Inc,299104.0,148585.0,183163.0,284909.0,,,74404.0,2,1,2019,2020,
460634001,Greenfield Community Association,52394.0,4376.0,8876.0,100.0,,,24238.0,1,2,2019,2022,
460639843,Msc Foundation,13292.0,14617.0,1648.0,5297.0,,,6256.0,2,1,2020,2021,
460676627,Dodie Anderson Family Charitable Foundation,1.0,,10072365.0,-310199.0,,,5906866.0,0,1,2021,2022,
460683059,Thrill Mill Inc,826491.0,1544118.0,1354056.0,867883.0,,,356465.0,1,2,2020,2019,
460710242,Suzanne Maury Perpetual Charitable Trust,,19504.0,43636.0,60096.0,-10973.0,,30907.0,2,1,2022,2023,
460718674,Pta Pennsylvania Congress,49099.0,46232.0,17828.0,22183.0,28629.0,(-12.62+0j),14145.0,2,2,2019,2021,60.58
460729570,Mary H Maury Charitable Trust,,14044.0,86792.0,184856.0,-23859.0,,91891.0,2,1,2022,2023,
460742985,Fire For The Nations International,174560.0,,,,,,,0,0,2019,2019,
460794544,Pittsburgh Jcs Inc,560795.0,149966.0,287759.0,638327.0,,,229078.0,2,1,2022,2020,
460808440,Community Data Roundtable,579883.0,541729.0,563038.0,627234.0,,,36364.0,2,1,2022,2020,
460838766,Alvin Weinberg Family Foundation,386090.0,10791.0,19329.0,19273.0,,,184856.0,1,2,2019,2020,
460843439,St James Fellowship,71892.0,70230.0,79092.0,82796.0,,,5942.0,2,1,2022,2020,
460881237,Friends Of The Pittsburgh Fisher House Inc,164050.0,230343.0,231055.0,250817.0,,,37885.0,3,0,2022,2019,
460902142,Parent Booster Usa Inc,,68349.0,,,,,,0,0,2020,2020,
460902624,Braden Trust For Washington Hospital,,262245.0,68539.0,181098.0,7324.0,,113910.0,1,2,2020,2023,0.0
460915899,Avonworth Hockey Club,,97921.0,115574.0,121102.0,,,12107.0,2,0,2022,2020,
460922571,His Feet International,231499.0,244284.0,309653.0,436093.0,,,93622.0,3,0,2022,2019,
460946413,Photo Society Inc,52761.0,54809.0,64326.0,52277.0,,,5630.0,2,1,2021,2022,
461202594,Century Aluminum Hawesville Retiree Health Care Reimbursement Trust,1147830.0,1112337.0,1438397.0,1056791.0,,,170539.0,1,2,2021,2022,
461204206,Albert E Gazalie & Olga T Gazalie Charitable Foundation,11910.0,6608.0,11918.0,11918.0,,,2654.0,1,1,2021,2020,
461309460,Usw Crucible Retirees Health And Welfare Trust,3672854.0,3841370.0,5992508.0,6427196.0,,,1428823.0,3,0,2022,2019,
461325363,Coraopolis District Sportsmens Association,157602.0,80601.0,83655.0,90679.0,72934.0,(-17.52+0j),34419.0,2,2,2019,2023,0.0
461378279,Educational Audiology Association,144344.0,66232.0,173977.0,,,,55661.0,1,1,2021,2020,
461412135,Casita Copan Inc,179485.0,224228.0,325298.0,231487.0,,,61262.0,2,1,2021,2019,
461454750,Phi Delta Theta Fraternity,100312.0,75265.0,138853.0,158622.0,,,37523.0,2,1,2022,2020,
461519874,Pennsylvania Sports Hall Of Fame East Boros Charter,58224.0,2353.0,2391.0,3001.0,,,27823.0,2,1,2019,2020,
461621797,Butler Cancer Associates Inc,18045555.0,17902802.0,18396578.0,22961260.0,,,2432007.0,2,1,2022,2020,
461628676,Pittsburgh Hispanic Development Corporation,586539.0,676246.0,461105.0,705647.0,,,109893.0,2,1,2022,2021,
461630102,Trucks For Maddox Charitable Trust,,,,74123.0,,,,0,0,2022,2022,
461634605,Sljacobs Family Foundation,826.0,8085.0,46917.0,25279.0,,,20508.0,2,1,2021,2019,
461642674,Arcade Comedy Theater Inc,364479.0,227450.0,477130.0,248663.0,,,115422.0,1,2,2021,2020,
461650096,Junior Roller Derby Association,16046.0,,,,,,,0,0,2019,2019,
461652100,Alberts Foundation,0.0,0.0,0.0,0.0,,,0.0,0,0,2019,2019,
461665625,Yahve Jire Childrens Foundation Us,222363.0,185211.0,260862.0,313834.0,,,55002.0,2,1,2022,2020,
461685366,Industrial Center Of Mckeesport Association,22095.0,21941.0,11941.0,17869.0,,,4767.0,1,2,2019,2021,
461691722,Fortyx80 Inc,56525.0,121984.0,217397.0,557383.0,,,222727.0,3,0,2022,2019,
461701053,Bike Share Pittsburgh Inc,1003950.0,1011761.0,3524509.0,874188.0,,,1282158.0,2,1,2021,2022,
461745187,Forerunner Flame International,10747.0,0.0,,,,,7599.0,0,1,2019,2020,
461794602,Thomas D And Frances N Maher Family Foundation,96207.0,129641.0,144012.0,140536.0,,,21805.0,2,1,2021,2019,
461802136,Alliance For Refugee Youth Support And Education,179821.0,420399.0,409778.0,1060609.0,,,378606.0,2,1,2022,2019,
461909171,Community Liver Alliance,332484.0,665316.0,709800.0,518380.0,,,170272.0,2,1,2021,2019,
461953776,Renew The I Do Foundation,185782.0,420290.0,533683.0,900984.0,,,298102.0,3,0,2022,2019,
462001936,Kingdom Life Fellowship Pittsburgh,84145.0,93249.0,24589.0,,,,37292.0,1,1,2020,2021,
462095934,Orange Arrow,68029.0,99106.0,60315.0,78577.0,,,16823.0,2,1,2020,2021,
462132412,Abolitionist Law Center,1017774.0,1071932.0,3543117.0,2895691.0,,,1283189.0,2,1,2021,2019,
462212103,Pittsburgh Dataworks,,,,49710.0,,,,0,0,2022,2022,
462322750,Nahlpgh,163354.0,105347.0,247410.0,266826.0,,,75150.0,2,1,2022,2020,
462401022,Heitz Number 61 Memorial Foundation,39748.0,29354.0,13320.0,17913.0,,,11875.0,1,2,2019,2021,
462406686,Ethical Farming Fund,64557.0,,,,,,,0,0,2019,2019,
462441971,Ramakrishna Vedanta Ashrama Pittsburgh,,,,445804.0,,,,0,0,2022,2022,
462608635,Doherty Family Charitable Foundation,617711.0,478948.0,2997033.0,961978.0,,,1173118.0,1,2,2021,2020,
462642901,Fair Shake Environmental Legal Services,710585.0,965768.0,894308.0,1193379.0,,,199650.0,2,1,2022,2019,
462669379,Proud Haven Inc,,37003.0,144890.0,137736.0,,,60330.0,1,1,2021,2020,
462702051,Bridges Foundation,,,0.0,0.0,,,0.0,0,0,2021,2021,
462709738,Resonance Works,138802.0,168703.0,76069.0,150966.0,,,40293.0,2,1,2020,2021,
462711516,Peters Josie Fbo Oklahoma U Fdn Tr,60723.0,103789.0,309850.0,77205.0,,,116004.0,2,1,2021,2019,
462847551,Goode Family Charitable Foundation,,34233.0,139955.0,252160.0,53201.0,,99469.0,2,1,2022,2020,55.41
462873207,Oma Center For Mind Body And Spirit Inc,,30010.0,,87664.0,,,40768.0,0,0,2022,2020,
462925489,Jb Mason Memorial Fund,17221.0,14502.0,6660.0,23142.0,,,6842.0,1,2,2022,2021,
463006939,Parent Booster Usa Inc,100080.0,109638.0,106251.0,123674.0,98838.0,(-0.31+0j),9970.0,2,2,2022,2023,0.0
463080545,Campbell Educational And Community Foundation,189074.0,1713108.0,2408730.0,-327148.0,,,1279570.0,2,1,2021,2022,
463303760,Western Pennylvania Special Hockey Association,,91264.0,2614.0,37879.0,,,44633.0,1,1,2020,2021,
463342940,Allegheny County Airport Authority Charitable Foundation,261777.0,76467.0,590094.0,739606.0,,,302265.0,2,1,2022,2020,
463348692,Passport Academy Charter School,,4221213.0,3072975.0,3585894.0,,,575205.0,1,1,2020,2021,
463362083,Pitcare Inc,227661.0,478005.0,402482.0,229268.0,,,126100.0,1,2,2020,2019,
463406572,Pswcs Org Llc,48988.0,34475.0,12568.0,11950.0,,,18020.0,0,3,2019,2022,
463414778,Albert Schweitzer Fellowship  Pittsburgh,156918.0,238647.0,187849.0,117359.0,,,51203.0,1,2,2020,2022,
463430327,Bethel Park Hockey Boosters,216383.0,131920.0,192803.0,214018.0,,,39362.0,2,1,2019,2020,
